Value,attempts,intercepted,susceptible,secure
0.6,5958,0,0.6,0
0.57,5959,0,0.57,0
0.48,5960,0,0,0.48
0.47,5961,0,0,0.47
0.52,5962,0,0.52,0
0.51,5963,0,0.51,0
0.53,5964,0,0.53,0
0.4,5965,0,0,0.4
0.45,5966,0,0,0.45
0.38,5967,0,0,0.38
0.53,5968,0,0.53,0
0.5,5969,0,0.5,0
0.56,5970,0,0.56,0
0.51,5971,0,0.51,0
0.55,5972,0,0.55,0
0.58,5973,0,0.58,0
0.47,5974,0,0,0.47
0.43,5975,0,0,0.43
0.49,5976,0,0,0.49
0.45,5977,0,0,0.45
0.46,5978,0,0,0.46
0.52,5979,0,0.52,0
0.6,5980,0,0.6,0
0.49,5981,0,0,0.49
0.6,5982,0,0.6,0
0.55,5983,0,0.55,0
0.4,5984,0,0,0.4
0.48,5985,0,0,0.48
0.51,5986,0,0.51,0
0.57,5987,0,0.57,0
0.48,5988,0,0,0.48
0.54,5989,0,0.54,0
0.44,5990,0,0,0.44
0.49,5991,0,0,0.49
0.45,5992,0,0,0.45
0.49,5993,0,0,0.49
0.51,5994,0,0.51,0
0.5,5995,0,0.5,0
0.43,5996,0,0,0.43
0.44,5997,0,0,0.44
0.52,5998,0,0.52,0
0.53,5999,0,0.53,0
0.32,6000,0,0,0.32
0.46,6001,0,0,0.46
0.46,6002,0,0,0.46
0.45,6003,0,0,0.45
0.54,6004,0,0.54,0
0.56,6005,0,0.56,0
0.49,6006,0,0,0.49
0.54,6007,0,0.54,0
0.51,6008,0,0.51,0
0.52,6009,0,0.52,0
0.5,6010,0,0.5,0
0.47,6011,0,0,0.47
0.46,6012,0,0,0.46
0.52,6013,0,0.52,0
0.48,6014,0,0,0.48
0.55,6015,0,0.55,0
0.5,6016,0,0.5,0
0.57,6017,0,0.57,0
0.47,6018,0,0,0.47
0.47,6019,0,0,0.47
0.54,6020,0,0.54,0
0.5,6021,0,0.5,0
0.53,6022,0,0.53,0
0.51,6023,0,0.51,0
0.45,6024,0,0,0.45
0.44,6025,0,0,0.44
0.55,6026,0,0.55,0
0.47,6027,0,0,0.47
0.54,6028,0,0.54,0
0.41,6029,0,0,0.41
0.53,6030,0,0.53,0
0.54,6031,0,0.54,0
0.49,6032,0,0,0.49
0.46,6033,0,0,0.46
0.45,6034,0,0,0.45
0.53,6035,0,0.53,0
0.54,6036,0,0.54,0
0.52,6037,0,0.52,0
0.4,6038,0,0,0.4
0.48,6039,0,0,0.48
0.53,6040,0,0.53,0
0.5,6041,0,0.5,0
0.48,6042,0,0,0.48
0.36,6043,0,0,0.36
0.49,6044,0,0,0.49
0.47,6045,0,0,0.47
0.57,6046,0,0.57,0
0.54,6047,0,0.54,0
0.52,6048,0,0.52,0
0.44,6049,0,0,0.44
0.5,6050,0,0.5,0
0.51,6051,0,0.51,0
0.49,6052,0,0,0.49
0.54,6053,0,0.54,0
0.63,6054,0,0.63,0
0.53,6055,0,0.53,0
0.51,6056,0,0.51,0
0.47,6057,0,0,0.47
0.44,6058,0,0,0.44
0.47,6059,0,0,0.47
0.58,6060,0,0.58,0
0.52,6061,0,0.52,0
0.42,6062,0,0,0.42
0.52,6063,0,0.52,0
0.47,6064,0,0,0.47
0.47,6065,0,0,0.47
0.46,6066,0,0,0.46
0.48,6067,0,0,0.48
0.48,6068,0,0,0.48
0.42,6069,0,0,0.42
0.53,6070,0,0.53,0
0.45,6071,0,0,0.45
0.45,6072,0,0,0.45
0.47,6073,0,0,0.47
0.49,6074,0,0,0.49
0.43,6075,0,0,0.43
0.47,6076,0,0,0.47
0.43,6077,0,0,0.43
0.38,6078,0,0,0.38
0.55,6079,0,0.55,0
0.48,6080,0,0,0.48
0.5,6081,0,0.5,0
0.47,6082,0,0,0.47
0.44,6083,0,0,0.44
0.51,6084,0,0.51,0
0.52,6085,0,0.52,0
0.52,6086,0,0.52,0
0.47,6087,0,0,0.47
0.43,6088,0,0,0.43
0.45,6089,0,0,0.45
0.48,6090,0,0,0.48
0.4,6091,0,0,0.4
0.57,6092,0,0.57,0
0.47,6093,0,0,0.47
0.58,6094,0,0.58,0
0.52,6095,0,0.52,0
0.41,6096,0,0,0.41
0.57,6097,0,0.57,0
0.56,6098,0,0.56,0
0.52,6099,0,0.52,0
0.45,6100,0,0,0.45
0.48,6101,0,0,0.48
0.52,6102,0,0.52,0
0.53,6103,0,0.53,0
0.52,6104,0,0.52,0
0.46,6105,0,0,0.46
0.47,6106,0,0,0.47
0.5,6107,0,0.5,0
0.5,6108,0,0.5,0
0.49,6109,0,0,0.49
0.51,6110,0,0.51,0
0.59,6111,0,0.59,0
0.42,6112,0,0,0.42
0.43,6113,0,0,0.43
0.52,6114,0,0.52,0
0.52,6115,0,0.52,0
0.52,6116,0,0.52,0
0.61,6117,0,0.61,0
0.44,6118,0,0,0.44
0.48,6119,0,0,0.48
0.55,6120,0,0.55,0
0.52,6121,0,0.52,0
0.56,6122,0,0.56,0
0.46,6123,0,0,0.46
0.5,6124,0,0.5,0
0.49,6125,0,0,0.49
0.53,6126,0,0.53,0
0.59,6127,0,0.59,0
0.45,6128,0,0,0.45
0.45,6129,0,0,0.45
0.56,6130,0,0.56,0
0.52,6131,0,0.52,0
0.62,6132,0,0.62,0
0.47,6133,0,0,0.47
0.52,6134,0,0.52,0
0.43,6135,0,0,0.43
0.48,6136,0,0,0.48
0.48,6137,0,0,0.48
0.49,6138,0,0,0.49
0.48,6139,0,0,0.48
0.48,6140,0,0,0.48
0.51,6141,0,0.51,0
0.42,6142,0,0,0.42
0.52,6143,0,0.52,0
0.47,6144,0,0,0.47
0.45,6145,0,0,0.45
0.49,6146,0,0,0.49
0.49,6147,0,0,0.49
0.55,6148,0,0.55,0
0.37,6149,0,0,0.37
0.52,6150,0,0.52,0
0.45,6151,0,0,0.45
0.53,6152,0,0.53,0
0.48,6153,0,0,0.48
0.54,6154,0,0.54,0
0.58,6155,0,0.58,0
0.45,6156,0,0,0.45
0.51,6157,0,0.51,0
0.51,6158,0,0.51,0
0.5,6159,0,0.5,0
0.58,6160,0,0.58,0
0.61,6161,0,0.61,0
0.58,6162,0,0.58,0
0.55,6163,0,0.55,0
0.6,6164,0,0.6,0
0.65,6165,0,0.65,0
0.46,6166,0,0,0.46
0.43,6167,0,0,0.43
0.55,6168,0,0.55,0
0.49,6169,0,0,0.49
0.48,6170,0,0,0.48
0.47,6171,0,0,0.47
0.5,6172,0,0.5,0
0.44,6173,0,0,0.44
0.47,6174,0,0,0.47
0.49,6175,0,0,0.49
0.51,6176,0,0.51,0
0.48,6177,0,0,0.48
0.46,6178,0,0,0.46
0.48,6179,0,0,0.48
0.48,6180,0,0,0.48
0.5,6181,0,0.5,0
0.48,6182,0,0,0.48
0.52,6183,0,0.52,0
0.58,6184,0,0.58,0
0.45,6185,0,0,0.45
0.52,6186,0,0.52,0
0.41,6187,0,0,0.41
0.51,6188,0,0.51,0
0.57,6189,0,0.57,0
0.45,6190,0,0,0.45
0.52,6191,0,0.52,0
0.5,6192,0,0.5,0
0.51,6193,0,0.51,0
0.48,6194,0,0,0.48
0.49,6195,0,0,0.49
0.54,6196,0,0.54,0
0.52,6197,0,0.52,0
0.52,6198,0,0.52,0
0.46,6199,0,0,0.46
0.48,6200,0,0,0.48
0.54,6201,0,0.54,0
0.55,6202,0,0.55,0
0.58,6203,0,0.58,0
0.56,6204,0,0.56,0
0.53,6205,0,0.53,0
0.53,6206,0,0.53,0
0.48,6207,0,0,0.48
0.56,6208,0,0.56,0
0.47,6209,0,0,0.47
0.5,6210,0,0.5,0
0.53,6211,0,0.53,0
0.48,6212,0,0,0.48
0.54,6213,0,0.54,0
0.49,6214,0,0,0.49
0.49,6215,0,0,0.49
0.49,6216,0,0,0.49
0.5,6217,0,0.5,0
0.47,6218,0,0,0.47
0.55,6219,0,0.55,0
0.54,6220,0,0.54,0
0.57,6221,0,0.57,0
0.46,6222,0,0,0.46
0.44,6223,0,0,0.44
0.43,6224,0,0,0.43
0.59,6225,0,0.59,0
0.56,6226,0,0.56,0
0.55,6227,0,0.55,0
0.48,6228,0,0,0.48
0.52,6229,0,0.52,0
0.52,6230,0,0.52,0
0.47,6231,0,0,0.47
0.53,6232,0,0.53,0
0.55,6233,0,0.55,0
0.57,6234,0,0.57,0
0.42,6235,0,0,0.42
0.48,6236,0,0,0.48
0.5,6237,0,0.5,0
0.56,6238,0,0.56,0
0.5,6239,0,0.5,0
0.54,6240,0,0.54,0
0.47,6241,0,0,0.47
0.52,6242,0,0.52,0
0.5,6243,0,0.5,0
0.57,6244,0,0.57,0
0.49,6245,0,0,0.49
0.53,6246,0,0.53,0
0.53,6247,0,0.53,0
0.48,6248,0,0,0.48
0.56,6249,0,0.56,0
0.5,6250,0,0.5,0
0.55,6251,0,0.55,0
0.47,6252,0,0,0.47
0.44,6253,0,0,0.44
0.53,6254,0,0.53,0
0.52,6255,0,0.52,0
0.46,6256,0,0,0.46
0.46,6257,0,0,0.46
0.44,6258,0,0,0.44
0.51,6259,0,0.51,0
0.54,6260,0,0.54,0
0.43,6261,0,0,0.43
0.55,6262,0,0.55,0
0.44,6263,0,0,0.44
0.51,6264,0,0.51,0
0.52,6265,0,0.52,0
0.56,6266,0,0.56,0
0.47,6267,0,0,0.47
0.59,6268,0,0.59,0
0.5,6269,0,0.5,0
0.46,6270,0,0,0.46
0.46,6271,0,0,0.46
0.53,6272,0,0.53,0
0.51,6273,0,0.51,0
0.47,6274,0,0,0.47
0.47,6275,0,0,0.47
0.53,6276,0,0.53,0
0.44,6277,0,0,0.44
0.57,6278,0,0.57,0
0.41,6279,0,0,0.41
0.51,6280,0,0.51,0
0.56,6281,0,0.56,0
0.49,6282,0,0,0.49
0.45,6283,0,0,0.45
0.54,6284,0,0.54,0
0.46,6285,0,0,0.46
0.52,6286,0,0.52,0
0.64,6287,0,0.64,0
0.46,6288,0,0,0.46
0.47,6289,0,0,0.47
0.52,6290,0,0.52,0
0.59,6291,0,0.59,0
0.59,6292,0,0.59,0
0.47,6293,0,0,0.47
0.47,6294,0,0,0.47
0.49,6295,0,0,0.49
0.49,6296,0,0,0.49
0.51,6297,0,0.51,0
0.41,6298,0,0,0.41
0.46,6299,0,0,0.46
0.6,6300,0,0.6,0
0.49,6301,0,0,0.49
0.54,6302,0,0.54,0
0.55,6303,0,0.55,0
0.45,6304,0,0,0.45
0.47,6305,0,0,0.47
0.43,6306,0,0,0.43
0.45,6307,0,0,0.45
0.43,6308,0,0,0.43
0.43,6309,0,0,0.43
0.55,6310,0,0.55,0
0.56,6311,0,0.56,0
0.42,6312,0,0,0.42
0.46,6313,0,0,0.46
0.5,6314,0,0.5,0
0.54,6315,0,0.54,0
0.48,6316,0,0,0.48
0.49,6317,0,0,0.49
0.49,6318,0,0,0.49
0.44,6319,0,0,0.44
0.53,6320,0,0.53,0
0.43,6321,0,0,0.43
0.44,6322,0,0,0.44
0.45,6323,0,0,0.45
0.56,6324,0,0.56,0
0.52,6325,0,0.52,0
0.55,6326,0,0.55,0
0.5,6327,0,0.5,0
0.44,6328,0,0,0.44
0.43,6329,0,0,0.43
0.57,6330,0,0.57,0
0.41,6331,0,0,0.41
0.48,6332,0,0,0.48
0.54,6333,0,0.54,0
0.43,6334,0,0,0.43
0.51,6335,0,0.51,0
0.53,6336,0,0.53,0
0.56,6337,0,0.56,0
0.46,6338,0,0,0.46
0.45,6339,0,0,0.45
0.55,6340,0,0.55,0
0.49,6341,0,0,0.49
0.55,6342,0,0.55,0
0.47,6343,0,0,0.47
0.57,6344,0,0.57,0
0.51,6345,0,0.51,0
0.5,6346,0,0.5,0
0.43,6347,0,0,0.43
0.53,6348,0,0.53,0
0.57,6349,0,0.57,0
0.52,6350,0,0.52,0
0.44,6351,0,0,0.44
0.46,6352,0,0,0.46
0.42,6353,0,0,0.42
0.57,6354,0,0.57,0
0.51,6355,0,0.51,0
0.48,6356,0,0,0.48
0.42,6357,0,0,0.42
0.52,6358,0,0.52,0
0.49,6359,0,0,0.49
0.48,6360,0,0,0.48
0.54,6361,0,0.54,0
0.59,6362,0,0.59,0
0.55,6363,0,0.55,0
0.54,6364,0,0.54,0
0.44,6365,0,0,0.44
0.47,6366,0,0,0.47
0.45,6367,0,0,0.45
0.59,6368,0,0.59,0
0.45,6369,0,0,0.45
0.6,6370,0,0.6,0
0.45,6371,0,0,0.45
0.46,6372,0,0,0.46
0.54,6373,0,0.54,0
0.47,6374,0,0,0.47
0.47,6375,0,0,0.47
0.54,6376,0,0.54,0
0.44,6377,0,0,0.44
0.41,6378,0,0,0.41
0.48,6379,0,0,0.48
0.56,6380,0,0.56,0
0.4,6381,0,0,0.4
0.37,6382,0,0,0.37
0.49,6383,0,0,0.49
0.56,6384,0,0.56,0
0.54,6385,0,0.54,0
0.56,6386,0,0.56,0
0.56,6387,0,0.56,0
0.49,6388,0,0,0.49
0.46,6389,0,0,0.46
0.43,6390,0,0,0.43
0.59,6391,0,0.59,0
0.44,6392,0,0,0.44
0.42,6393,0,0,0.42
0.54,6394,0,0.54,0
0.46,6395,0,0,0.46
0.52,6396,0,0.52,0
0.63,6397,0,0.63,0
0.53,6398,0,0.53,0
0.52,6399,0,0.52,0
0.5,6400,0,0.5,0
0.44,6401,0,0,0.44
0.47,6402,0,0,0.47
0.54,6403,0,0.54,0
0.43,6404,0,0,0.43
0.52,6405,0,0.52,0
0.55,6406,0,0.55,0
0.57,6407,0,0.57,0
0.55,6408,0,0.55,0
0.5,6409,0,0.5,0
0.57,6410,0,0.57,0
0.51,6411,0,0.51,0
0.49,6412,0,0,0.49
0.48,6413,0,0,0.48
0.57,6414,0,0.57,0
0.59,6415,0,0.59,0
0.5,6416,0,0.5,0
0.38,6417,0,0,0.38
0.5,6418,0,0.5,0
0.57,6419,0,0.57,0
0.48,6420,0,0,0.48
0.45,6421,0,0,0.45
0.47,6422,0,0,0.47
0.48,6423,0,0,0.48
0.4,6424,0,0,0.4
0.56,6425,0,0.56,0
0.5,6426,0,0.5,0
0.49,6427,0,0,0.49
0.47,6428,0,0,0.47
0.51,6429,0,0.51,0
0.51,6430,0,0.51,0
0.54,6431,0,0.54,0
0.54,6432,0,0.54,0
0.55,6433,0,0.55,0
0.46,6434,0,0,0.46
0.52,6435,0,0.52,0
0.54,6436,0,0.54,0
0.62,6437,0,0.62,0
0.47,6438,0,0,0.47
0.42,6439,0,0,0.42
0.57,6440,0,0.57,0
0.46,6441,0,0,0.46
0.48,6442,0,0,0.48
0.57,6443,0,0.57,0
0.41,6444,0,0,0.41
0.5,6445,0,0.5,0
0.53,6446,0,0.53,0
0.45,6447,0,0,0.45
0.51,6448,0,0.51,0
0.49,6449,0,0,0.49
0.59,6450,0,0.59,0
0.42,6451,0,0,0.42
0.46,6452,0,0,0.46
0.51,6453,0,0.51,0
0.48,6454,0,0,0.48
0.47,6455,0,0,0.47
0.61,6456,0,0.61,0
0.58,6457,0,0.58,0
0.49,6458,0,0,0.49
0.5,6459,0,0.5,0
0.48,6460,0,0,0.48
0.53,6461,0,0.53,0
0.65,6462,0,0.65,0
0.38,6463,0,0,0.38
0.52,6464,0,0.52,0
0.45,6465,0,0,0.45
0.52,6466,0,0.52,0
0.49,6467,0,0,0.49
0.49,6468,0,0,0.49
0.45,6469,0,0,0.45
0.41,6470,0,0,0.41
0.55,6471,0,0.55,0
0.48,6472,0,0,0.48
0.49,6473,0,0,0.49
0.59,6474,0,0.59,0
0.53,6475,0,0.53,0
0.62,6476,0,0.62,0
0.47,6477,0,0,0.47
0.46,6478,0,0,0.46
0.48,6479,0,0,0.48
0.51,6480,0,0.51,0
0.54,6481,0,0.54,0
0.46,6482,0,0,0.46
0.5,6483,0,0.5,0
0.53,6484,0,0.53,0
0.45,6485,0,0,0.45
0.46,6486,0,0,0.46
0.36,6487,0,0,0.36
0.45,6488,0,0,0.45
0.45,6489,0,0,0.45
0.48,6490,0,0,0.48
0.51,6491,0,0.51,0
0.5,6492,0,0.5,0
0.5,6493,0,0.5,0
0.51,6494,0,0.51,0
0.47,6495,0,0,0.47
0.53,6496,0,0.53,0
0.54,6497,0,0.54,0
0.5,6498,0,0.5,0
0.49,6499,0,0,0.49
0.48,6500,0,0,0.48
0.55,6501,0,0.55,0
0.43,6502,0,0,0.43
0.54,6503,0,0.54,0
0.48,6504,0,0,0.48
0.44,6505,0,0,0.44
0.54,6506,0,0.54,0
0.57,6507,0,0.57,0
0.48,6508,0,0,0.48
0.46,6509,0,0,0.46
0.4,6510,0,0,0.4
0.55,6511,0,0.55,0
0.54,6512,0,0.54,0
0.45,6513,0,0,0.45
0.51,6514,0,0.51,0
0.51,6515,0,0.51,0
0.46,6516,0,0,0.46
0.46,6517,0,0,0.46
0.54,6518,0,0.54,0
0.37,6519,0,0,0.37
0.53,6520,0,0.53,0
0.51,6521,0,0.51,0
0.55,6522,0,0.55,0
0.5,6523,0,0.5,0
0.49,6524,0,0,0.49
0.42,6525,0,0,0.42
0.51,6526,0,0.51,0
0.55,6527,0,0.55,0
0.53,6528,0,0.53,0
0.5,6529,0,0.5,0
0.51,6530,0,0.51,0
0.51,6531,0,0.51,0
0.45,6532,0,0,0.45
0.49,6533,0,0,0.49
0.57,6534,0,0.57,0
0.47,6535,0,0,0.47
0.46,6536,0,0,0.46
0.53,6537,0,0.53,0
0.46,6538,0,0,0.46
0.55,6539,0,0.55,0
0.54,6540,0,0.54,0
0.6,6541,0,0.6,0
0.41,6542,0,0,0.41
0.49,6543,0,0,0.49
0.54,6544,0,0.54,0
0.5,6545,0,0.5,0
0.6,6546,0,0.6,0
0.45,6547,0,0,0.45
0.5,6548,0,0.5,0
0.47,6549,0,0,0.47
0.47,6550,0,0,0.47
0.47,6551,0,0,0.47
0.5,6552,0,0.5,0
0.45,6553,0,0,0.45
0.56,6554,0,0.56,0
0.56,6555,0,0.56,0
0.59,6556,0,0.59,0
0.56,6557,0,0.56,0
0.52,6558,0,0.52,0
0.54,6559,0,0.54,0
0.49,6560,0,0,0.49
0.49,6561,0,0,0.49
0.53,6562,0,0.53,0
0.52,6563,0,0.52,0
0.45,6564,0,0,0.45
0.52,6565,0,0.52,0
0.48,6566,0,0,0.48
0.6,6567,0,0.6,0
0.45,6568,0,0,0.45
0.54,6569,0,0.54,0
0.49,6570,0,0,0.49
0.46,6571,0,0,0.46
0.52,6572,0,0.52,0
0.49,6573,0,0,0.49
0.5,6574,0,0.5,0
0.53,6575,0,0.53,0
0.5,6576,0,0.5,0
0.47,6577,0,0,0.47
0.51,6578,0,0.51,0
0.45,6579,0,0,0.45
0.61,6580,0,0.61,0
0.47,6581,0,0,0.47
0.47,6582,0,0,0.47
0.49,6583,0,0,0.49
0.47,6584,0,0,0.47
0.46,6585,0,0,0.46
0.44,6586,0,0,0.44
0.58,6587,0,0.58,0
0.59,6588,0,0.59,0
0.52,6589,0,0.52,0
0.41,6590,0,0,0.41
0.39,6591,0,0,0.39
0.52,6592,0,0.52,0
0.54,6593,0,0.54,0
0.46,6594,0,0,0.46
0.37,6595,0,0,0.37
0.48,6596,0,0,0.48
0.52,6597,0,0.52,0
0.53,6598,0,0.53,0
0.46,6599,0,0,0.46
0.43,6600,0,0,0.43
0.45,6601,0,0,0.45
0.49,6602,0,0,0.49
0.54,6603,0,0.54,0
0.43,6604,0,0,0.43
0.49,6605,0,0,0.49
0.51,6606,0,0.51,0
0.45,6607,0,0,0.45
0.5,6608,0,0.5,0
0.51,6609,0,0.51,0
0.49,6610,0,0,0.49
0.48,6611,0,0,0.48
0.44,6612,0,0,0.44
0.5,6613,0,0.5,0
0.53,6614,0,0.53,0
0.5,6615,0,0.5,0
0.46,6616,0,0,0.46
0.46,6617,0,0,0.46
0.5,6618,0,0.5,0
0.54,6619,0,0.54,0
0.45,6620,0,0,0.45
0.56,6621,0,0.56,0
0.51,6622,0,0.51,0
0.43,6623,0,0,0.43
0.56,6624,0,0.56,0
0.46,6625,0,0,0.46
0.52,6626,0,0.52,0
0.41,6627,0,0,0.41
0.51,6628,0,0.51,0
0.42,6629,0,0,0.42
0.49,6630,0,0,0.49
0.41,6631,0,0,0.41
0.57,6632,0,0.57,0
0.51,6633,0,0.51,0
0.51,6634,0,0.51,0
0.53,6635,0,0.53,0
0.51,6636,0,0.51,0
0.52,6637,0,0.52,0
0.43,6638,0,0,0.43
0.52,6639,0,0.52,0
0.44,6640,0,0,0.44
0.55,6641,0,0.55,0
0.45,6642,0,0,0.45
0.43,6643,0,0,0.43
0.48,6644,0,0,0.48
0.49,6645,0,0,0.49
0.48,6646,0,0,0.48
0.49,6647,0,0,0.49
0.54,6648,0,0.54,0
0.53,6649,0,0.53,0
0.63,6650,0,0.63,0
0.45,6651,0,0,0.45
0.55,6652,0,0.55,0
0.5,6653,0,0.5,0
0.51,6654,0,0.51,0
0.48,6655,0,0,0.48
0.46,6656,0,0,0.46
0.5,6657,0,0.5,0
0.49,6658,0,0,0.49
0.47,6659,0,0,0.47
0.49,6660,0,0,0.49
0.6,6661,0,0.6,0
0.52,6662,0,0.52,0
0.51,6663,0,0.51,0
0.5,6664,0,0.5,0
0.55,6665,0,0.55,0
0.53,6666,0,0.53,0
0.53,6667,0,0.53,0
0.53,6668,0,0.53,0
0.42,6669,0,0,0.42
0.48,6670,0,0,0.48
0.54,6671,0,0.54,0
0.64,6672,0,0.64,0
0.51,6673,0,0.51,0
0.47,6674,0,0,0.47
0.49,6675,0,0,0.49
0.47,6676,0,0,0.47
0.48,6677,0,0,0.48
0.55,6678,0,0.55,0
0.47,6679,0,0,0.47
0.44,6680,0,0,0.44
0.53,6681,0,0.53,0
0.44,6682,0,0,0.44
0.49,6683,0,0,0.49
0.45,6684,0,0,0.45
0.44,6685,0,0,0.44
0.6,6686,0,0.6,0
0.61,6687,0,0.61,0
0.49,6688,0,0,0.49
0.48,6689,0,0,0.48
0.45,6690,0,0,0.45
0.54,6691,0,0.54,0
0.46,6692,0,0,0.46
0.48,6693,0,0,0.48
0.53,6694,0,0.53,0
0.55,6695,0,0.55,0
0.55,6696,0,0.55,0
0.58,6697,0,0.58,0
0.43,6698,0,0,0.43
0.5,6699,0,0.5,0
0.51,6700,0,0.51,0
0.57,6701,0,0.57,0
0.57,6702,0,0.57,0
0.44,6703,0,0,0.44
0.46,6704,0,0,0.46
0.52,6705,0,0.52,0
0.41,6706,0,0,0.41
0.41,6707,0,0,0.41
0.59,6708,0,0.59,0
0.41,6709,0,0,0.41
0.49,6710,0,0,0.49
0.55,6711,0,0.55,0
0.56,6712,0,0.56,0
0.54,6713,0,0.54,0
0.43,6714,0,0,0.43
0.55,6715,0,0.55,0
0.54,6716,0,0.54,0
0.44,6717,0,0,0.44
0.58,6718,0,0.58,0
0.47,6719,0,0,0.47
0.48,6720,0,0,0.48
0.42,6721,0,0,0.42
0.51,6722,0,0.51,0
0.46,6723,0,0,0.46
0.52,6724,0,0.52,0
0.43,6725,0,0,0.43
0.45,6726,0,0,0.45
0.47,6727,0,0,0.47
0.52,6728,0,0.52,0
0.44,6729,0,0,0.44
0.56,6730,0,0.56,0
0.48,6731,0,0,0.48
0.6,6732,0,0.6,0
0.53,6733,0,0.53,0
0.42,6734,0,0,0.42
0.55,6735,0,0.55,0
0.41,6736,0,0,0.41
0.49,6737,0,0,0.49
0.56,6738,0,0.56,0
0.48,6739,0,0,0.48
0.58,6740,0,0.58,0
0.48,6741,0,0,0.48
0.49,6742,0,0,0.49
0.45,6743,0,0,0.45
0.61,6744,0,0.61,0
0.52,6745,0,0.52,0
0.46,6746,0,0,0.46
0.61,6747,0,0.61,0
0.54,6748,0,0.54,0
0.42,6749,0,0,0.42
0.48,6750,0,0,0.48
0.57,6751,0,0.57,0
0.56,6752,0,0.56,0
0.55,6753,0,0.55,0
0.46,6754,0,0,0.46
0.54,6755,0,0.54,0
0.47,6756,0,0,0.47
0.54,6757,0,0.54,0
0.54,6758,0,0.54,0
0.48,6759,0,0,0.48
0.51,6760,0,0.51,0
0.49,6761,0,0,0.49
0.48,6762,0,0,0.48
0.5,6763,0,0.5,0
0.6,6764,0,0.6,0
0.36,6765,0,0,0.36
0.55,6766,0,0.55,0
0.51,6767,0,0.51,0
0.45,6768,0,0,0.45
0.45,6769,0,0,0.45
0.6,6770,0,0.6,0
0.39,6771,0,0,0.39
0.46,6772,0,0,0.46
0.45,6773,0,0,0.45
0.45,6774,0,0,0.45
0.5,6775,0,0.5,0
0.53,6776,0,0.53,0
0.54,6777,0,0.54,0
0.44,6778,0,0,0.44
0.42,6779,0,0,0.42
0.58,6780,0,0.58,0
0.47,6781,0,0,0.47
0.48,6782,0,0,0.48
0.52,6783,0,0.52,0
0.5,6784,0,0.5,0
0.5,6785,0,0.5,0
0.43,6786,0,0,0.43
0.51,6787,0,0.51,0
0.44,6788,0,0,0.44
0.49,6789,0,0,0.49
0.55,6790,0,0.55,0
0.48,6791,0,0,0.48
0.54,6792,0,0.54,0
0.45,6793,0,0,0.45
0.54,6794,0,0.54,0
0.48,6795,0,0,0.48
0.54,6796,0,0.54,0
0.59,6797,0,0.59,0
0.54,6798,0,0.54,0
0.56,6799,0,0.56,0
0.46,6800,0,0,0.46
0.43,6801,0,0,0.43
0.45,6802,0,0,0.45
0.54,6803,0,0.54,0
0.5,6804,0,0.5,0
0.58,6805,0,0.58,0
0.56,6806,0,0.56,0
0.43,6807,0,0,0.43
0.55,6808,0,0.55,0
0.48,6809,0,0,0.48
0.51,6810,0,0.51,0
0.55,6811,0,0.55,0
0.49,6812,0,0,0.49
0.52,6813,0,0.52,0
0.49,6814,0,0,0.49
0.45,6815,0,0,0.45
0.44,6816,0,0,0.44
0.46,6817,0,0,0.46
0.51,6818,0,0.51,0
0.41,6819,0,0,0.41
0.46,6820,0,0,0.46
0.49,6821,0,0,0.49
0.5,6822,0,0.5,0
0.52,6823,0,0.52,0
0.49,6824,0,0,0.49
0.49,6825,0,0,0.49
0.56,6826,0,0.56,0
0.42,6827,0,0,0.42
0.55,6828,0,0.55,0
0.5,6829,0,0.5,0
0.39,6830,0,0,0.39
0.52,6831,0,0.52,0
0.37,6832,0,0,0.37
0.52,6833,0,0.52,0
0.58,6834,0,0.58,0
0.41,6835,0,0,0.41
0.53,6836,0,0.53,0
0.52,6837,0,0.52,0
0.52,6838,0,0.52,0
0.51,6839,0,0.51,0
0.48,6840,0,0,0.48
0.45,6841,0,0,0.45
0.45,6842,0,0,0.45
0.54,6843,0,0.54,0
0.5,6844,0,0.5,0
0.4,6845,0,0,0.4
0.55,6846,0,0.55,0
0.45,6847,0,0,0.45
0.49,6848,0,0,0.49
0.49,6849,0,0,0.49
0.43,6850,0,0,0.43
0.59,6851,0,0.59,0
0.44,6852,0,0,0.44
0.48,6853,0,0,0.48
0.47,6854,0,0,0.47
0.52,6855,0,0.52,0
0.51,6856,0,0.51,0
0.51,6857,0,0.51,0
0.51,6858,0,0.51,0
0.55,6859,0,0.55,0
0.54,6860,0,0.54,0
0.56,6861,0,0.56,0
0.53,6862,0,0.53,0
0.42,6863,0,0,0.42
0.44,6864,0,0,0.44
0.45,6865,0,0,0.45
0.43,6866,0,0,0.43
0.54,6867,0,0.54,0
0.46,6868,0,0,0.46
0.52,6869,0,0.52,0
0.54,6870,0,0.54,0
0.49,6871,0,0,0.49
0.47,6872,0,0,0.47
0.55,6873,0,0.55,0
0.52,6874,0,0.52,0
0.43,6875,0,0,0.43
0.44,6876,0,0,0.44
0.53,6877,0,0.53,0
0.62,6878,0,0.62,0
0.49,6879,0,0,0.49
0.52,6880,0,0.52,0
0.53,6881,0,0.53,0
0.55,6882,0,0.55,0
0.42,6883,0,0,0.42
0.53,6884,0,0.53,0
0.44,6885,0,0,0.44
0.44,6886,0,0,0.44
0.48,6887,0,0,0.48
0.51,6888,0,0.51,0
0.46,6889,0,0,0.46
